Time(s),Value(%)
0.1743069,0.0
0.1899319,0.0
0.2055569,0.0
0.2211819,0.0
0.2368069,0.0
0.2524319,0.0
0.2680569,0.0
0.2836819,0.0
0.2993069,0.0
0.3149319,0.0
0.3305569,0.0
0.3461819,0.0
0.3618069,0.0
0.3774319,0.0
0.3930569,0.0
0.4086819,0.0
0.4243069,0.0
0.4399319,0.0
0.4555569,0.0
0.4711819,0.0
0.4868069,0.0
0.5024319,0.0
0.5180569,0.0
0.5336819,0.0
0.5493069,0.0
0.5649319,0.0
0.5805569,0.0
0.5961819,0.0
0.6118069,0.0
0.6274319,0.0
0.6430569,0.0
0.6586819,0.0
0.6743069,0.0
0.6899319,0.0
0.7055569,0.0
0.7211819,0.0
0.7368069,0.0
0.7524319,0.0
0.7680569,0.0
0.7836819,0.0
0.7993069,0.0
0.8149319,0.0
0.8305569,0.0
0.8461819,0.0
0.8618069,0.0
0.8774319,0.0
0.8930569,0.0
0.9086819,0.0
0.9243069,0.0
0.9399319,0.0
0.9555569,0.0
0.9711819,0.0
0.9868069,0.0
1.0024319,0.0
1.0180569,0.0
1.0336819,0.0
1.0493069,0.0
1.0649319,0.0
1.0805569,0.0
1.0961819,0.0
1.1118069,12.5
1.1274319,25.0
1.1430569,37.5
1.1586819,50.0
1.1743069,62.5
1.1899319,75.0
1.2055569,87.5
1.2211819,100.0
1.2368069,100.0
1.2524319,100.0
1.2680569,100.0
1.2836819,100.0
1.2993069,100.0
1.3149319,100.0
1.3305569,100.0
1.3461819,100.0
1.3618069,100.0
1.3774319,100.0
1.3930569,100.0
1.4086819,100.0
1.4243069,100.0
1.4399319,100.0
1.4555569,100.0
1.4711819,100.0
1.4868069,100.0
1.5024319,100.0
1.5180569,100.0
1.5336819,100.0
1.5493069,100.0
1.5649319,100.0
1.5805569,100.0
1.5961819,100.0
1.6118069,100.0
1.6274319,100.0
1.6430569,100.0
1.6586819,100.0
1.6743069,100.0
1.6899319,100.0
1.7055569,100.0
1.7211819,100.0
1.7368069,100.0
1.7524319,100.0
1.7680569,100.0
1.7836819,100.0
1.7993069,100.0
1.8149319,100.0
1.8305569,100.0
1.8461819,100.0
1.8618069,100.0
1.8774319,100.0
1.8930569,100.0
1.9086819,100.0
1.9243069,100.0
1.9399319,100.0
1.9555569,100.0
1.9711819,100.0
1.9868069,100.0
2.0024319,100.0
2.0180569,100.0
2.0336819,100.0
2.0493069,100.0
2.0649319,100.0
2.0805569,100.0
2.0961819,100.0
2.1118069,100.0
2.1274319,100.0
2.1430569,100.0
2.1586819,100.0
2.1743069,100.0
2.1899319,100.0
2.2055569,100.0
2.2211819,100.0
2.2368069,100.0
2.2524319,100.0
2.2680569,100.0
2.2836819,100.0
2.2993069,100.0
