Time(s),Value(bpm)
1984.010146,66
1984.135146,66
1984.260146,66
1984.385146,66
1984.510146,66
1984.635146,66
1984.760146,66
1984.885146,66
1985.010146,66
1985.135146,66
1985.260146,66
1985.385146,66
1985.510146,66
1985.635146,65
1985.760146,65
1985.885146,65
1986.010146,65
1986.135146,65
1986.260146,65
1986.385146,65
1986.510146,65
1986.635146,65
1986.760146,65
1986.885146,65
1987.010146,65
1987.135146,65
1987.260146,65
1987.385146,65
1987.510146,65
1987.635146,65
1987.760146,65
1987.885146,65
1988.010146,65
1988.135146,65
1988.260146,65
1988.385146,64
1988.510146,64
1988.635146,64
1988.760146,64
1988.885146,64
1989.010146,64
1989.135146,64
1989.260146,66
1989.385146,66
1989.510146,66
1989.635146,66
1989.760146,66
1989.885146,66
1990.010146,66
1990.135146,66
1990.260146,66
1990.385146,66
1990.510146,66
1990.635146,66
1990.760146,66
1990.885146,67
1991.010146,67
1991.135146,67
1991.260146,67
1991.385146,67
1991.510146,73
1991.635146,73
1991.760146,73
1991.885146,73
1992.010146,73
1992.135146,73
1992.260146,81
1992.385146,81
1992.510146,81
1992.635146,81
1992.760146,81
1992.885146,81
1993.010146,81
1993.135146,81
1993.260146,81
1993.385146,81
1993.510146,81
1993.635146,81
1993.760146,81
1993.885146,81
1994.010146,81
1994.135146,81
1994.260146,81
1994.385146,81
1994.510146,81
1994.635146,81
1994.760146,81
1994.885146,80
1995.010146,80
1995.135146,80
1995.260146,80
1995.385146,80
1995.510146,80
1995.635146,73
1995.760146,73
1995.885146,73
1996.010146,73
1996.135146,73
1996.260146,73
1996.385146,73
1996.510146,73
1996.635146,73
1996.760146,73
1996.885146,73
1997.010146,73
1997.135146,73
1997.260146,73
1997.385146,73
1997.510146,73
1997.635146,73
1997.760146,73
1997.885146,73
1998.010146,73
1998.135146,73
1998.260146,73
1998.385146,73
1998.510146,73
1998.635146,73
1998.760146,73
1998.885146,73
1999.010146,73
1999.135146,73
1999.260146,73
1999.385146,73
1999.510146,73
1999.635146,73
1999.760146,72
1999.885146,72
2000.010146,72
2000.135146,72
2000.260146,72
2000.385146,72
2000.510146,72
2000.635146,69
2000.760146,69
2000.885146,69
2001.010146,69
2001.135146,69
2001.260146,69
2001.385146,69
2001.510146,69
2001.635146,69
2001.760146,69
2001.885146,69
2002.010146,69
2002.135146,69
2002.260146,69
2002.385146,69
2002.510146,69
2002.635146,69
2002.760146,69
2002.885146,69
2003.010146,69
2003.135146,71
2003.260146,71
2003.385146,71
2003.510146,71
2003.635146,71
2003.760146,71
2003.885146,71
2004.010146,71
2004.135146,71
2004.260146,71
2004.385146,71
2004.510146,71
2004.635146,71
2004.760146,71
2004.885146,71
2005.010146,71
2005.135146,71
2005.260146,71
2005.385146,71
2005.510146,71
2005.635146,71
2005.760146,71
2005.885146,71
2006.010146,71
2006.135146,71
2006.260146,71
2006.385146,71
2006.510146,71
2006.635146,69
2006.760146,69
2006.885146,69
2007.010146,69
2007.135146,69
2007.260146,69
2007.385146,69
2007.510146,68
2007.635146,68
2007.760146,68
2007.885146,68
2008.010146,68
2008.135146,68
2008.260146,68
2008.385146,67
2008.510146,67
2008.635146,67
2008.760146,67
2008.885146,67
2009.010146,67
2009.135146,67
2009.260146,67
2009.385146,67
2009.510146,67
2009.635146,67
2009.760146,67
2009.885146,67
2010.010146,67
2010.135146,67
2010.260146,67
2010.385146,67
2010.510146,67
2010.635146,67
2010.760146,67
2010.885146,67
2011.010146,67
2011.135146,66
2011.260146,66
2011.385146,66
2011.510146,66
2011.635146,66
2011.760146,66
2011.885146,66
2012.010146,66
2012.135146,66
2012.260146,66
2012.385146,66
2012.510146,66
2012.635146,66
2012.760146,66
2012.885146,66
2013.010146,65
2013.135146,65
2013.260146,65
2013.385146,65
2013.510146,65
2013.635146,65
2013.760146,65
2013.885146,65
2014.010146,65
2014.135146,65
2014.260146,65
2014.385146,65
2014.510146,65
2014.635146,65
2014.760146,65
2014.885146,65
