Time(s),Value(bpm)
1339.0311039,99
1339.1561039,99
1339.2811039,99
1339.4061039,99
1339.5311039,99
1339.6561039,99
1339.7811039,99
1339.9061039,99
1340.0311039,99
1340.1561039,99
1340.2811039,99
1340.4061039,99
1340.5311039,99
1340.6561039,99
1340.7811039,99
1340.9061039,99
1341.0311039,99
1341.1561039,99
1341.2811039,99
1341.4061039,99
1341.5311039,99
1341.6561039,99
1341.7811039,99
1341.9061039,99
1342.0311039,99
1342.1561039,99
1342.2811039,99
1342.4061039,99
1342.5311039,99
1342.6561039,99
1342.7811039,99
1342.9061039,99
1343.0311039,99
1343.1561039,99
1343.2811039,99
1343.4061039,99
1343.5311039,99
1343.6561039,99
1343.7811039,99
1343.9061039,99
1344.0311039,99
1344.1561039,99
1344.2811039,99
1344.4061039,99
1344.5311039,99
1344.6561039,99
1344.7811039,99
1344.9061039,99
1345.0311039,99
1345.1561039,99
1345.2811039,99
1345.4061039,99
1345.5311039,99
1345.6561039,99
1345.7811039,99
1345.9061039,99
1346.0311039,99
1346.1561039,99
1346.2811039,99
1346.4061039,99
1346.5311039,99
1346.6561039,99
1346.7811039,99
1346.9061039,99
1347.0311039,99
1347.1561039,99
1347.2811039,99
1347.4061039,99
1347.5311039,99
1347.6561039,99
1347.7811039,99
1347.9061039,99
1348.0311039,99
1348.1561039,99
1348.2811039,99
1348.4061039,99
1348.5311039,99
1348.6561039,99
1348.7811039,99
1348.9061039,99
1349.0311039,99
1349.1561039,99
1349.2811039,99
1349.4061039,99
1349.5311039,99
1349.6561039,99
1349.7811039,99
1349.9061039,99
1350.0311039,99
1350.1561039,99
1350.2811039,99
1350.4061039,99
1350.5311039,99
1350.6561039,99
1350.7811039,99
1350.9061039,99
1351.0311039,99
1351.1561039,99
1351.2811039,99
1351.4061039,99
1351.5311039,99
1351.6561039,99
1351.7811039,99
1351.9061039,99
1352.0311039,99
1352.1561039,99
1352.2811039,99
1352.4061039,99
1352.5311039,99
1352.6561039,99
1352.7811039,99
1352.9061039,99
1353.0311039,99
1353.1561039,99
1353.2811039,99
1353.4061039,99
1353.5311039,99
1353.6561039,99
1353.7811039,99
1353.9061039,99
1354.0311039,99
1354.1561039,99
1354.2811039,99
1354.4061039,99
1354.5311039,99
1354.6561039,99
1354.7811039,99
1354.9061039,99
1355.0311039,99
1355.1561039,99
1355.2811039,99
1355.4061039,99
1355.5311039,99
1355.6561039,99
1355.7811039,99
1355.9061039,99
1356.0311039,99
1356.1561039,99
1356.2811039,99
1356.4061039,99
1356.5311039,99
1356.6561039,99
1356.7811039,99
1356.9061039,99
1357.0311039,99
1357.1561039,99
1357.2811039,99
1357.4061039,99
1357.5311039,99
1357.6561039,99
1357.7811039,99
1357.9061039,99
1358.0311039,99
1358.1561039,99
1358.2811039,99
1358.4061039,99
1358.5311039,99
1358.6561039,99
1358.7811039,99
1358.9061039,99
1359.0311039,99
1359.1561039,99
1359.2811039,99
1359.4061039,99
1359.5311039,99
1359.6561039,99
1359.7811039,99
1359.9061039,99
