Time(s),Value(bpm)
1471.0330472,77
1471.1580472,77
1471.2830472,77
1471.4080472,77
1471.5330472,77
1471.6580472,77
1471.7830472,77
1471.9080472,77
1472.0330472,77
1472.1580472,77
1472.2830472,77
1472.4080472,77
1472.5330472,77
1472.6580472,77
1472.7830472,77
1472.9080472,77
1473.0330472,77
1473.1580472,77
1473.2830472,77
1473.4080472,77
1473.5330472,77
1473.6580472,77
1473.7830472,77
1473.9080472,77
1474.0330472,78
1474.1580472,78
1474.2830472,78
1474.4080472,78
1474.5330472,78
1474.6580472,78
1474.7830472,78
1474.9080472,78
1475.0330472,78
1475.1580472,78
1475.2830472,78
1475.4080472,78
1475.5330472,79
1475.6580472,79
1475.7830472,79
1475.9080472,79
1476.0330472,79
1476.1580472,79
1476.2830472,79
1476.4080472,79
1476.5330472,80
1476.6580472,80
1476.7830472,80
1476.9080472,80
1477.0330472,80
1477.1580472,80
1477.2830472,80
1477.4080472,80
1477.5330472,80
1477.6580472,80
1477.7830472,80
1477.9080472,80
1478.0330472,80
1478.1580472,80
1478.2830472,80
1478.4080472,80
1478.5330472,80
1478.6580472,80
1478.7830472,80
1478.9080472,80
1479.0330472,80
1479.1580472,80
1479.2830472,80
1479.4080472,80
1479.5330472,80
1479.6580472,80
1479.7830472,80
1479.9080472,80
1480.0330472,80
1480.1580472,80
1480.2830472,80
1480.4080472,80
1480.5330472,80
1480.6580472,80
1480.7830472,80
1480.9080472,80
1481.0330472,80
1481.1580472,80
1481.2830472,80
1481.4080472,80
1481.5330472,80
1481.6580472,80
1481.7830472,80
1481.9080472,80
1482.0330472,80
1482.1580472,80
1482.2830472,80
1482.4080472,80
1482.5330472,80
1482.6580472,80
1482.7830472,80
1482.9080472,80
1483.0330472,80
1483.1580472,80
1483.2830472,80
1483.4080472,80
1483.5330472,80
1483.6580472,79
1483.7830472,79
1483.9080472,79
1484.0330472,79
1484.1580472,79
1484.2830472,79
1484.4080472,79
1484.5330472,79
1484.6580472,79
1484.7830472,79
1484.9080472,79
1485.0330472,79
1485.1580472,79
1485.2830472,79
1485.4080472,79
1485.5330472,79
1485.6580472,79
1485.7830472,79
1485.9080472,79
1486.0330472,79
1486.1580472,79
1486.2830472,80
1486.4080472,80
1486.5330472,80
1486.6580472,80
1486.7830472,80
1486.9080472,80
1487.0330472,80
1487.1580472,80
1487.2830472,80
1487.4080472,80
1487.5330472,80
1487.6580472,80
1487.7830472,80
1487.9080472,80
1488.0330472,81
1488.1580472,81
1488.2830472,81
1488.4080472,81
1488.5330472,81
1488.6580472,81
1488.7830472,81
1488.9080472,81
1489.0330472,81
1489.1580472,81
1489.2830472,81
1489.4080472,81
1489.5330472,81
1489.6580472,81
1489.7830472,81
1489.9080472,81
1490.0330472,81
1490.1580472,81
1490.2830472,81
1490.4080472,81
1490.5330472,81
1490.6580472,81
1490.7830472,81
1490.9080472,81
1491.0330472,81
1491.1580472,81
1491.2830472,81
1491.4080472,81
1491.5330472,81
1491.6580472,81
1491.7830472,81
1491.9080472,81
1492.0330472,81
1492.1580472,81
1492.2830472,81
1492.4080472,81
1492.5330472,80
1492.6580472,80
1492.7830472,80
1492.9080472,80
1493.0330472,80
1493.1580472,80
1493.2830472,80
1493.4080472,80
1493.5330472,80
1493.6580472,80
1493.7830472,80
1493.9080472,80
1494.0330472,80
1494.1580472,80
1494.2830472,80
1494.4080472,80
1494.5330472,80
1494.6580472,80
1494.7830472,80
1494.9080472,79
1495.0330472,79
1495.1580472,79
1495.2830472,79
1495.4080472,79
1495.5330472,79
1495.6580472,79
1495.7830472,79
1495.9080472,79
1496.0330472,79
1496.1580472,79
1496.2830472,79
1496.4080472,79
1496.5330472,79
1496.6580472,79
1496.7830472,79
1496.9080472,79
1497.0330472,78
1497.1580472,78
1497.2830472,78
1497.4080472,78
1497.5330472,78
1497.6580472,78
1497.7830472,78
1497.9080472,78
1498.0330472,78
1498.1580472,78
1498.2830472,79
1498.4080472,79
1498.5330472,79
1498.6580472,79
1498.7830472,79
1498.9080472,79
1499.0330472,79
1499.1580472,79
1499.2830472,79
1499.4080472,79
1499.5330472,79
1499.6580472,79
1499.7830472,79
1499.9080472,79
1500.0330472,79
1500.1580472,79
1500.2830472,79
1500.4080472,79
1500.5330472,79
1500.6580472,79
1500.7830472,79
1500.9080472,79
1501.0330472,79
1501.1580472,79
1501.2830472,79
1501.4080472,79
1501.5330472,79
1501.6580472,79
1501.7830472,79
1501.9080472,79
1502.0330472,79
1502.1580472,79
1502.2830472,79
1502.4080472,79
1502.5330472,79
1502.6580472,79
1502.7830472,79
1502.9080472,80
1503.0330472,80
1503.1580472,80
1503.2830472,80
1503.4080472,80
1503.5330472,80
1503.6580472,80
1503.7830472,80
1503.9080472,80
1504.0330472,80
1504.1580472,80
1504.2830472,80
1504.4080472,80
1504.5330472,80
1504.6580472,80
1504.7830472,80
1504.9080472,80
1505.0330472,80
1505.1580472,80
1505.2830472,80
1505.4080472,80
1505.5330472,81
1505.6580472,81
1505.7830472,81
1505.9080472,81
1506.0330472,81
1506.1580472,81
1506.2830472,81
1506.4080472,81
1506.5330472,81
1506.6580472,81
1506.7830472,81
1506.9080472,81
1507.0330472,81
1507.1580472,81
1507.2830472,81
1507.4080472,81
1507.5330472,81
1507.6580472,81
1507.7830472,81
1507.9080472,81
1508.0330472,81
1508.1580472,81
1508.2830472,81
1508.4080472,81
1508.5330472,81
1508.6580472,81
1508.7830472,81
1508.9080472,81
1509.0330472,81
1509.1580472,81
1509.2830472,81
1509.4080472,81
1509.5330472,81
1509.6580472,81
1509.7830472,82
1509.9080472,82
1510.0330472,82
1510.1580472,82
1510.2830472,82
1510.4080472,82
1510.5330472,82
1510.6580472,82
1510.7830472,82
1510.9080472,82
1511.0330472,82
1511.1580472,82
1511.2830472,82
1511.4080472,82
1511.5330472,82
1511.6580472,82
1511.7830472,82
1511.9080472,82
1512.0330472,82
1512.1580472,83
1512.2830472,83
1512.4080472,83
1512.5330472,83
1512.6580472,83
1512.7830472,83
1512.9080472,83
1513.0330472,83
1513.1580472,83
1513.2830472,83
1513.4080472,83
1513.5330472,83
1513.6580472,83
1513.7830472,83
1513.9080472,83
1514.0330472,83
1514.1580472,83
1514.2830472,83
1514.4080472,83
1514.5330472,83
1514.6580472,83
1514.7830472,83
1514.9080472,83
1515.0330472,83
1515.1580472,83
1515.2830472,83
1515.4080472,83
1515.5330472,84
1515.6580472,84
1515.7830472,84
1515.9080472,84
1516.0330472,84
1516.1580472,84
1516.2830472,84
1516.4080472,84
1516.5330472,84
1516.6580472,84
1516.7830472,84
1516.9080472,84
